pid,trackName,physics_score_1_10,intensity_density_J_per_km,distance_km,elevation_gain_m_smoothed,W_grav_J,W_roll_J,kinetic_factor,si_p90,si_mean,si_max,si_global,difficulty_groopy,difficulty_technical,gpx_path
2604,SYNT בארץ המנזרים,3.360788619434884,36323.71894008886,26.478584983779133,318.208,265247.131072,441432.56623300194,1.5779387410270673,1.5779387410270673,1.397458356621401,58.00122450579727,2723.746277723451,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2604.gpx
2600,מעיינות ושקנאים בעמק המעיינות,2.1949009593042303,31754.3374224897,36.18584962423317,186.49204603444707,155453.28897571538,603265.3357697265,1.6470437318329976,1.6470437318329976,1.2811263605924494,10.727313912175424,276.0880046441875,בינוני,,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2600.gpx
2598,גולן יפה-שביל האופניים של דרום הגולן,2.0570197414762736,31213.949261681373,39.266129894205285,210.23294067382812,175242.8737510147,654617.627635914,1.6046132400417368,1.6046132400417368,1.294918481515505,89.91275763376689,1.812467913316157,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2598.gpx
2597,עמק החולה ומקורות הירדן,,,52.87007132109501,,,881413.0843657278,1.4082959818398748,1.4082959818398748,1.1518027150073686,2.4033586583592874,202.65584183656415,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2597.gpx
2596,שתי גדות לירדן - ממצד עתרת לעיינות גונן,1.3989561970332054,28634.84708896691,36.146362304020556,178.15524372547702,148504.02027483817,602607.0306108295,1.4711768898954762,1.4711768898954762,1.2454914071257557,7.552062567100781,71.12561948979749,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2596.gpx
2595,דרך נוף נחל חרוד - עמק המעיינות,1.9597307570420848,30832.651386644462,39.57151171452554,268.36291702909125,223698.0020240837,659708.7411039283,1.5103583770090305,1.5103583770090305,1.247766236483102,16.519944698927684,85.26379598020748,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2595.gpx
2594,"עמק המעיינות עפ""י הכרמי סשופר ומשודרג",1.3112753793053882,28291.205826026904,33.19014235944086,194.7408259062595,162329.18523175767,553322.9862676583,1.4036285911292776,1.4036285911292776,1.2076341913228517,56.66085872453983,2556.713437119206,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2594.gpx
2593,"אלעד שוהם וברקת(עפ""י נתן ואיציק)",4.387526076996944,40347.73885422456,31.736911776845773,690.3000000000001,575410.092075,529095.7359898878,1.3326558661780883,1.3326558661780883,1.1563747970094866,3.6847735441304454,2115.8429777276324,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2593.gpx
2592,סובב גן יבנה - חדש,,,30.747443822165874,,,512600.0139296931,1.5370208069465876,1.5370208069465876,1.225136310850036,4.0108113346581575,49.909441475967945,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2592.gpx
2591,עמק אלונה וסינגלים ברמת הנדיב,5.615559934084597,45160.68559124852,30.972171461715636,523.6909906000001,436530.6115022367,516346.5169505572,1.8634654333316207,1.8634654333316207,1.3586989095476165,34.07268189650729,8000.328073162576,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2591.gpx
2590,SYNT-N נחל כזיב ממצפה מנות - מעיליא - שמורת הנחל - גשר הזיו (עם הקפצת רכבים),2.486786789317531,32898.305029765346,29.19166950180051,327.1,272659.193275,486663.2257237144,1.4130865411099438,1.4130865411099438,1.1595701733477692,4.918439743180783,3.665221816175594,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2590.gpx
2587,סובב כרם מהרל,4.244254121148828,39786.223152986844,41.86863261482964,813.3499999999999,677980.2960874999,698004.7442547726,1.4151973498277282,1.4151973498277282,1.1975983535457488,2.7264805637045737,1.0,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2587.gpx
2585,טמפלרים מעיין ובור SYNT,5.068999561361382,43018.58995821498,23.367290556959404,396.6515000000001,330634.9067603751,389563.2278986901,1.7316649412283989,1.7316649412283989,1.4897674647081791,146.8454208222723,2478.6316718589087,קל,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2585.gpx
2582,נחל כזיב מעגלי לחשמלוקים,3.8015779304341977,38051.27348904928,42.55482736272457,696.5,580578.196625,709444.506186327,1.4640851660362455,1.4640851660362455,1.2342093612856795,37.99153295146779,1076.603758644939,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2582.gpx
2579,בנימינה ארבעה מעיינות,2.2411839407210326,31935.73105679716,34.717792982745934,280.875,234127.63959375,578790.9157422171,1.5110991485884329,1.5110991485884329,1.277803496039079,46.34704669643929,1444.315439934703,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2579.gpx
2578,גבעת שמואל עד אלעד דרך מאגר תמר,1.474188833914836,28929.701072110234,20.26826018167082,132.6,110530.75215,337898.34730798966,1.4081866926794542,1.4081866926794542,1.1629421428240974,4.78199920056945,4769.970451293847,קל,,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2578.gpx
2569,מלטרון ליד השמונה,5.736474838570906,45634.57887329946,36.027481791482714,740.3108594999123,617097.4066767592,600625.1373277548,1.7098877301610425,1.7098877301610425,1.3124847772518566,26.701504259974417,484.6204593541306,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2569.gpx
2563,מעתלית לבנימינה,,,36.86839439935793,,,614644.2478919879,1.5235907463612106,1.5235907463612106,1.2198515808443495,6.988250578747676,1.8481753755802675,בינוני-קל,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2563.gpx
2561,כוכב השחר ייטב,7.460387267780201,52390.98762635691,40.2540037224664,960.7969862881879,800886.9800745599,671086.7735283726,1.9491667582466503,1.9491667582466503,1.4249526110047503,16.71207862351389,23.473147691621026,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2561.gpx
2555,סובב מגדל ארבל מגדל,5.294580307853477,43902.69271442023,26.895661123521116,625.25,521186.6725625,448385.7697668632,1.4710664734913101,1.4710664734913101,1.233251351776798,159.2003807005202,126.146255846386,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2555.gpx
2549,מיער הקדושים לעין טייסים,6.444675422253386,48410.17961811652,30.809518286729535,716.0671509999459,596888.6937400576,513634.8762611455,1.7417151011632694,1.7417151011632694,1.3064787315983535,6.779166317401284,778.9351320031649,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2549.gpx
2547,אום זוקא,7.017583765904715,50655.53900073951,19.11573294331374,633.8963695000738,528393.9857164214,318684.2141965311,1.380437907884668,1.380437907884668,1.1365408472380445,1.8657245698070455,1.7772374136968982,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2547.gpx
2546,סינגל גרר - שרשרת,,,37.95723365354869,,,632796.6191945745,1.854843925269134,1.854843925269134,1.4273539925902583,6.023063227718007,671.4126915418312,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2546.gpx
2545,גזית ולנחלים תבור וירדן,1.5570442276164886,29254.430390002926,34.59667744082441,275.60512900000015,229734.85825616738,576771.7616026031,1.356465912075755,1.356465912075755,1.1645325084372624,11.367141709906683,2.178838051581785,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2545.gpx
2541,SYNT בבקעת הירדן לגשר אום שורט,1.9543271742613606,30811.473504648275,37.56246530997577,411.1999999999996,342762.03079999966,626215.3157345257,1.3008191486215945,1.3008191486215945,1.2328957460998735,101.91270426619238,4316.8165422158645,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2541.gpx
2540,תל גזר ואיפה היה הרצל,4.541783468884304,40952.30900240176,28.100727016210392,478.5730070000239,398921.82822322665,468475.7908089834,1.6049235467181857,1.6049235467181857,1.2901715898384936,25.341514346027065,2473.225890482613,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2540.gpx
2539,באר שבע,1.7263592526223261,29918.01486076301,14.419185448165004,111.01492000000013,92538.1795435301,240386.6384579205,1.4096258725049091,1.4096258725049091,1.2655754979777594,33.35445945799017,287.7910867797958,קל,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2539.gpx
2538,יקום(בונו) ממזרח וממערב,1.940903621166083,30758.863516986858,53.37735044299862,402.83522870001076,335789.4481201316,889870.0893271151,1.4676717475041947,1.4676717475041947,1.1882847822221754,5.954911797955781,9944.488836735065,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2538.gpx
2536,סירקין אל עמק הכלניות,3.948002115598161,38625.143500970284,24.039492737696733,237.375311,197867.81045754274,400769.7154754272,1.8231443594977081,1.8231443594977081,1.3311880410954824,25.95348281027299,1040.951591054339,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2536.gpx
2532,קרית גת סמך לכיש מלאכים,,,35.68321856429279,,,594885.8200669872,1.3961640984793302,1.3961640984793302,1.208166261250179,53.563738812227776,234.15882290140746,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2532.gpx
2531,רכיבה לטיילת הים בנתניה,2.1440921443346213,31555.206007009045,21.273169907674564,192.700654,160628.5688266735,354651.5038476645,1.439866134760409,1.439866134760409,1.1941710496391313,3.1148092203948665,1146.6907379729369,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2531.gpx
2530,רכיבה בין שני יערות,6.918020713577977,50265.32853133068,12.863691755761884,151.357199,126166.10142373476,214454.52868629186,2.4267689472144625,2.4267689472144625,1.7401970605547292,200.30593068458336,671.416991318671,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2530.gpx
2529,ממדרשת שדה בוקר לבורות ציפורים,,,31.492612240419124,,,525022.9439067605,1.4470787725107137,1.4470787725107137,1.2229325821477204,17.68870812044347,33.283595036334724,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2529.gpx
2524,מכתש רמון,,,30.18491119574359,,,503221.8609421561,1.788654952775825,1.788654952775825,1.3041387329530683,6.485110108664109,35.234693368402986,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2524.gpx
2522,גבעת שמואל לפארק אריאל שרון - הובלה וניווט על ידי ערן סיטי,2.754011837770393,33945.621370092005,22.164318115719404,149.421577,124552.63418739926,369508.1074241835,1.699093751613832,1.699093751613832,1.3619008610346401,6.852003951554592,199.56803710997625,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2522.gpx
2515,אורבני ירושלים,4.339101953362528,40157.95359179521,16.607214586266064,181.24622033466562,151080.55096482064,276863.93956809037,1.8631216563779904,1.8631216563779904,1.3785164696964072,20.303416827371468,424.11483460012755,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2515.gpx
2512,פרשת לך לך - רכיבת מחאה אורבנית בירושלים - מסלול ספורטיבי דרך הכנסת גשר המיתרים והעיר העתיקה,4.149696914574296,39415.63174280839,10.441572882705737,184.08888663878918,153450.09881328396,174074.64620731657,1.4827609785272162,1.4827609785272162,1.1860212907446102,5.161709839549694,2.9718139663662044,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2512.gpx
2511,פרשת לך לך - רכיבת מחאה אורבנית בירושלים - מסלול עממי,5.147573715037628,43326.54011314586,6.53987258313674,124.35954962204255,103661.7990705853,109028.21049461045,1.648089535014737,1.648089535014737,1.196134151186917,2.15815575332966,1.8819508990566358,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2511.gpx
2509,על מעיינות ומנהרות בירקון,3.742964108902969,37821.55246022336,31.716742277073575,88.22948104853185,73545.02942758972,528759.4841074881,2.129572019635357,2.129572019635357,1.4989786487107812,20.39363091764815,5026.662398507028,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2509.gpx
2505,מעפולה למעיינות בעמק,1.106960308062069,27490.4481353575,34.33710757569354,95.02629470825195,79210.61710505771,572444.3932121976,1.5105953837199904,1.5105953837199904,1.239804737579041,68.19795362199162,1.5814243521645015,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2505.gpx
2498,סובב ירושלים עירוני - ביקור בבלפור,2.6957644587368574,33717.33651357795,16.431025164112523,209.60863100002746,174722.47090169563,273926.6319735949,1.3846332906262109,1.3846332906262109,1.2892525334789442,143.1464762074297,347.5231860575612,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2498.gpx
2496,נבי יהודה דרך הפטרולים הגושרים - מעגלי,2.56980906861875,33223.68841065252,37.16974290075383,432.4999999999998,360516.9706249998,619668.1206700519,1.4110762788123015,1.4110762788123015,1.236998844002149,13.618440837463071,2177.721884506303,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2496.gpx
2492,מרטיבים בעמק המעיינות SYNT-N,1.7410081776467399,29975.427362454426,33.32681521104835,146.25,121908.9178125,555601.5010620264,1.578607345537581,1.578607345537581,1.2512944067784022,15.715748798023048,136.23724866799571,קל,,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2492.gpx
2491,חירבת כספה מסירקין דרך ראש העין 27קמ 236מ,1.9209681532071927,30680.731839338056,27.142090595599356,218.26841363982135,181940.96478278108,452494.0706568685,1.4382469971265766,1.4382469971265766,1.184697697594862,4.932855793208222,272.6271448401905,בינוני-קל,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2491.gpx
2488,סוסיתא העתיקה ועוד...,7.423782601829589,52247.52553324764,33.7964138657523,784.5622839993998,653983.8564025307,563430.3234621857,1.9732611002346678,1.9732611002346678,1.3491806553775625,26.501132187976175,3182.6136506219054,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2488.gpx
2484,מנות אל הכזיב,4.5821100201055245,41110.35801871788,23.573635785587772,589.0,490969.93225,393003.2721404484,1.2166582534903054,1.2166582534903054,1.1121120284250798,3.162351324154983,4154.443552647261,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2484.gpx
2482,בין הירקון לחוף הכרצל,2.997651415524411,34900.50083371041,112.35224825987281,965.0999999999999,804473.8227749999,1873058.5981760588,1.6639500303529622,1.6639500303529622,1.9115871639546769,233.01547190973295,1.4415973644899494,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2482.gpx
2481,נחל תנינים>שמורת הר חורשן>רמת הנדיב,,,32.55961571641608,,,542811.284291166,1.5585090806119173,1.5585090806119173,1.3173485293225362,32.32177344784419,512.5961939738961,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2481.gpx
2480,ירקון - תל אפק,,,31.47322655267307,,,524699.7591937113,2.033860469408877,2.033860469408877,1.411718789866323,8.206941684482997,2173.5982542958077,קל,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2480.gpx
2477,נחל כזיב (ללא גישה למבצר מונפורט),4.585772320526745,41124.71141521472,28.89071367802965,651.9999465942383,543484.4984828129,481645.8993941041,1.3384060051516846,1.3384060051516846,1.2255305830080334,162.03915556838575,1123.8875388670679,בינוני,,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2477.gpx
2476,נחל תנינים>שמורת הר חורשן>רמת הנדיב,3.694683713071611,37632.33050006517,32.55961571641608,455.05484299985744,379317.90396888694,542811.284291166,1.5585090806119173,1.5585090806119173,1.3173485293225362,32.32177344784419,512.5961939738961,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2476.gpx
2468,עדולם אפילו בגשם,10.0,67033.41529622585,32.000117195899584,1011.0000000000001,842734.4677500001,533483.7138085867,2.441204190607989,2.441204190607989,1.5684834271877717,105.50995190273039,672.398376077,בינוני-קשה,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2468.gpx
2461,"ראש צוקים(ע""פ איתן הדרי)",4.96168276842373,42597.99079849631,28.124212058579314,625.4727430150233,521372.3433995036,468867.3171132536,1.443185648453656,1.443185648453656,1.377330014652244,136.94100173209395,2.2763936387505437,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2461.gpx
2460,SYNT עמק המעיינות למטיבי קשב,1.8217778318485598,30291.982188200942,31.21866565012152,156.55002235716984,130494.65852365986,520455.8967461991,1.5662818125139726,1.5662818125139726,1.2781201269472957,16.624010799546824,43.10227192496623,בינוני,,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2460.gpx
2459,רבדים,,,30.77720678355474,,,513096.20133671,1.34700736602022,1.34700736602022,1.1363664025553495,1.962391706330727,441.5294774626889,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2459.gpx
2458,נהורה,,,39.081242166948535,,,651535.30794406,1.3404141678873827,1.3404141678873827,1.1423154367359418,2.529470245609564,2762.6608558329654,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2458.gpx
2457,זכרון-רמת הנדיב-בקעת אלונה (אחרי השטפונות),2.089966524084757,31343.075269841276,35.43797245048263,315.6,263073.1929,590797.2473035933,1.4347762263530826,1.4347762263530826,1.1531648873671863,2.2097713750286427,415.51186582921133,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2457.gpx
2452,"מערד לנווה זוהר דרך מורג(עפ""י הברל)",4.7603634051267365,41808.97397531368,34.05063274081043,476.2428725968556,396979.50915691606,567668.4838650366,1.8085247607134654,1.8085247607134654,1.3165867884781288,6.997639769979958,1.8381943841551835,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2452.gpx
2451,רמת הנדיב-מעגן מיכאל-גיסר א זרקא,5.175304819858911,43435.22468213664,32.832613313544186,284.7000005,237316.0270917826,547362.5104971557,2.1718255932507775,2.1718255932507775,1.59183325365449,46.051960702461855,1.0,בינוני,קל,C:\DEV\RYDO\scraper\out_2550-2451\gpx\2451.gpx
2448,רמת צבי - כוכב הירדן (בהשראת אבי מור),3.69907000381476,37649.52138091754,30.5892399297378,557.2000002,464462.557466713,509962.5485868374,1.347565006878045,1.347565006878045,1.2016613443725979,29.575508001870872,6472.080187810768,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2448.gpx
2447,ביתרונות רוחמה (בהשראת איתן כורך),3.611599274316099,37306.703502000026,28.78995350346163,405.0000002999999,337593.9265000695,479966.09579202736,1.534409074196473,1.534409074196473,1.2346863669199462,7.341021538539411,524.2045702424168,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2447.gpx
2443,סביבות החולה,5.153209898012668,43348.62960872648,37.51163250156451,141.43072596032107,117891.73844279652,625367.866481495,2.41167831882967,2.41167831882967,1.671833206931137,191.84419679219843,744.4185363526183,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2443.gpx
2436,"מהמכביה אל בית יהושע,אבל ממזרח",,,40.78479814530279,,,679935.8092437772,1.5425397993314458,1.5425397993314458,1.2227719130152948,23.383057190201523,2.2924903534812886,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2436.gpx
2430,עפולה אל השונמית וכל השאר בונוס,2.4096076270051388,32595.822166386803,37.32159471738109,327.6482505666438,273116.1958956471,622199.6886198489,1.516252556427223,1.516252556427223,1.2654020014388114,8.817610510400108,1.709833337971329,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2430.gpx
2423,כפר יהושע למעיינות שבעמק,2.5582363106300083,33178.33211409863,53.80206063511809,676.0499999999997,563531.7872624998,896950.5624765474,1.3618708767399428,1.3618708767399428,1.1472189251553873,15.113331136563213,1.3927954705462067,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2423.gpx
2422,עמק הירדן,1.3578019842281739,28473.554276809024,34.37863561232002,179.53672177678538,149655.57237204656,573136.7197768488,1.4468212314521514,1.4468212314521514,1.168773909198153,3.1963168926052488,1.6000054290169086,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2422.gpx
2421,SYNT-N עמק הירדן. מצמח לגני חוגה,1.3578019842281739,28473.554276809024,34.37863561232002,179.53672177678538,149655.57237204656,573136.7197768488,1.4468212314521514,1.4468212314521514,1.168773909198153,3.1963168926052488,1.6000054290169086,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2421.gpx
2413,צוקים הראם הלבן,,,35.33153380532912,,,589022.7761864524,1.104928710364109,1.104928710364109,1.0312342241167267,1.1868986798624093,1.2921903400431913,,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2413.gpx
2409,בנימינה עדה נילי ותנינים,2.118346157151037,31454.301569976207,31.903317654002112,234.03631126649725,195084.5363099356,531869.9391217537,1.5199430890880523,1.5199430890880523,1.2124805655824709,12.018968498576582,2105.678819627407,בינוני-קל,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2409.gpx
2405,שוני-רמת הנדיב-סובב זכרון-מעגן מיכאל-בנימינה,4.490960350874112,40753.12153001998,31.167622319945785,264.25,220269.6173125,519604.9378206238,2.020589502666465,2.020589502666465,1.68722215736445,53.78282538461714,28029.71616846141,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2405.gpx
2401,סובב נחלים קישון - ציפורי (בהשראת רז גורן),1.1161502294972994,27526.465548175493,51.86996387000239,300.4,250403.00109999996,864739.9880157901,1.361558143106514,1.361558143106514,1.1562049077830043,7.219681040355083,11748.857014486877,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2401.gpx
2397,גולן יפה-קצרין לבית ציידא-כל המעיינות שבדרך(כמעט)-בתכנון,3.241506390523078,35856.22448860238,32.99746238635843,282.2285485951754,235255.91066687455,550110.7596690092,1.7231230103242194,1.7231230103242194,1.4752124494943457,73.98163304289447,2.9896528893177585,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2397.gpx
2395,כפר בלום אל הנחלים בשביל הנכדים,10.0,68459.11013159991,26.500686819389898,228.43247326222354,190413.3716829437,441801.0326755289,3.675410299552812,3.675410299552812,4.35379574419077,359.00953763910553,1924.933141195748,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2395.gpx
2394,כפר יהושע לבית שאן,,,48.4566303279716,,,807835.2634698646,1.2455326731329142,1.2455326731329142,1.097307216833611,2.3044465745377973,1.339754660185873,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2394.gpx
2391,מרגליות ומרובע הנחלים(הקלטה),5.183225172915372,43466.26636488762,35.45342439294891,297.292130735177,247812.3892793005,591054.8513492912,2.1879789937935543,2.1879789937935543,1.4932436726453657,27.63582596676781,5.591027650439262,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2391.gpx
2388,סובב זכרון + חורשן (דרך מי קדם) + 4 טבילות,5.804155445290823,45899.83471571161,30.554124228185188,465.19995880126953,387774.51995816996,509377.12401596486,1.991951903923837,1.991951903923837,1.5921683639903736,322.3404530350644,2636.452953418874,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2388.gpx
2387,בין ירדן למחניים,5.459865223960155,44550.4822627813,39.545119746043405,490.7290004222875,409054.6419192542,659268.7525478122,2.0518180312334957,2.0518180312334957,1.4393780915851184,75.58142846592465,8060.238948757824,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2387.gpx
2386,צוק מנרה ומשולש הנחלים 2,2.046061071312809,31170.99971635658,48.25844311594045,316.44583712925123,263778.2533381036,804531.2240109936,1.5418738593590438,1.5418738593590438,1.2221799676434766,4.263529828672836,27.50958109943276,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2386.gpx
2385,צוק מנרה ומשולש הנחלים 1,,,44.412187612798334,,,740409.125410183,2.29196268618122,2.29196268618122,1.6596139768426135,225.5358171983389,15.928651940809866,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2385.gpx
2384,מרעננה לנתניה דרך הפרדסים (יעקב חן),1.7397694077601835,29970.572338752096,39.455929640305584,247.09000000000003,205965.6376225,657781.8370920747,1.4846125277221605,1.4846125277221605,1.225021758862462,7.414245903092959,1013.410596381312,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2384.gpx
2383,עין תינה,1.2223674635779056,27942.755284190054,37.4708201087773,209.0,174215.13725,624687.4706335596,1.3972151841980323,1.3972151841980323,2.1156893650180044,136.5345626499337,1979.468793245481,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2383.gpx
2382,סובב זכרון פלוס חורשן פלוס 3 טבילות (יודה שחר),4.92706654182242,42462.32185589567,30.13560537298595,467.1250326268031,389379.1946028193,502399.86853268754,1.771992064144513,1.771992064144513,1.358901420509756,79.79934547246569,143.79116020678907,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2382.gpx
2380,מהכנרת לבית שאן,,,39.110368275991284,,,652020.8781913749,1.38887442482767,1.38887442482767,1.133702740133577,2.2452443626867202,1.6250392915905425,,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2380.gpx
2378,אשדוד למושבים וחזרה,,,35.7279444775745,,,595631.4594087102,1.5361281473783588,1.5361281473783588,1.2984484696038456,54.72030199395289,3314.6725223177,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2378.gpx
2374,ערד מצדה,,,60.54627811194733,,,1009385.4690190981,1.0000000000000009,1.0000000000000009,0.9999999999999998,1.0000000000000049,451.0453912967676,,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2374.gpx
2372,חמישים חמשמאות - טיול בעמקים,3.755370570586139,37870.176233038255,35.44293602001487,580.0,483467.845,590879.9964851539,1.4533617543369302,1.4533617543369302,1.234482095062687,10.413206647712723,9377.159364195873,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2372.gpx
2371,"ירדינון, ירדן, בניאס...",3.475424297970095,36773.00249344385,35.596975854487,520.9729890754277,434264.9798819061,593448.0415477884,1.4740004865341942,1.4740004865341942,1.2322608939601678,17.317669416791606,610.7316785796315,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2371.gpx
2367,סובב זכרון יעקב,5.826036253268917,45985.59062769548,20.99211012479884,424.30000000000024,353681.7355750002,349965.87048410956,1.7477499911331305,1.7477499911331305,1.2664029082099628,4.806903461935367,1863.2936134372621,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2367.gpx
2364,מעפולה לבית שאן (בהשראת קפטן אבי מור),1.0,24951.386338464094,32.99765762891802,164.3,136954.770575,550114.0146172692,1.2477095928305655,1.2477095928305655,1.1268333499319936,4.7316970278130315,1.5209945023832585,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2364.gpx
2360,אל שיפולי הר ירושלים המערביים,3.9819824539797857,38758.32025158909,39.34019536126156,556.3999999999997,463795.7050999998,655852.3956271766,1.617687443921402,1.617687443921402,1.2448970635955285,4.217944987430604,575.4186511094683,,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2360.gpx
2359,פארק בריטניה- הדרך הנופית ועוד קצת,6.016189270843312,46730.843977338765,26.719072310921423,453.2999999999997,377855.12782499974,445441.8038124259,1.9548000751240033,1.9548000751240033,1.399417713690104,11.361553654544304,373.2138945347698,,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2359.gpx
